transaction_id,date,description,category,amount,transaction_type,balance,merchant,payment_method,financial_stress
3d9e1e51-fd11-4f33-b9f7-d3131044f197,2023-07-05,Monthly Salary,Income,6000.0,credit,23020.85000000002,Employer Inc.,Bank Transfer,High
df96fe4f-4805-4c22-9187-81e265df15db,2023-07-07,Shopping,Shopping,79.48,debit,22941.37000000002,Amazon,Debit Card,High
d9e4225e-3d3b-4b90-99c0-43f9dc477c60,2023-07-07,Groceries,Groceries,45.16,debit,22896.21000000002,SuperMart,UPI,High
db822a52-2b69-4909-a2a8-61b0aa3186aa,2023-07-08,Shopping,Shopping,71.95,debit,22824.26000000002,Amazon,Debit Card,High
ac37697d-3e1a-4727-979f-c2fcc54c00d6,2023-07-08,Groceries,Groceries,88.46,debit,22735.80000000002,SuperMart,Credit Card,High
3bab0ab1-d85e-4647-985e-91ffac67755f,2023-07-08,Groceries,Groceries,45.18,debit,22690.62000000002,SuperMart,Credit Card,High
7d762f78-f0db-47bc-9484-58c84f577471,2023-07-08,Transport,Transport,40.49,debit,22650.13000000002,Uber,Debit Card,High
d0b3c1b1-75e5-49a8-aa60-3f6e87eccedc,2023-07-08,Transport,Transport,69.16,debit,22580.97000000002,Uber,Debit Card,High
9f14ef71-f23f-4d45-8c84-fcda410bb0ee,2023-07-09,Transport,Transport,62.38,debit,22518.59000000002,Uber,UPI,High
dad6132c-5a55-417b-93ff-a0e9b59b6220,2023-07-10,EMI,EMI,942.42,debit,21576.17000000002,Bank Loan,Auto Debit,High
036e69c2-961f-49c7-9fa3-470f3bc7964e,2023-07-11,Transport,Transport,15.15,debit,21561.02000000002,Uber,Debit Card,High
c699f8dc-d2fb-4c3d-b2d4-b9c518546d5b,2023-07-11,Dining,Dining,66.74,debit,21494.280000000017,Restaurant,Debit Card,High
983544c5-404f-4786-abc4-22478c9419a1,2023-07-12,Subscriptions,Subscriptions,65.02,debit,21429.260000000017,Streaming Service,Auto Debit,High
19c0174d-cf8f-442b-8101-ad12b2a70c5f,2023-07-13,Shopping,Shopping,69.6,debit,21359.660000000018,Amazon,Debit Card,High
888f423e-faf8-4e65-94f3-dc7ce7c085a0,2023-07-13,Shopping,Shopping,37.47,debit,21322.190000000017,Amazon,UPI,High
3c807bae-0529-4571-8a35-bd68ee885374,2023-07-14,Shopping,Shopping,44.56,debit,21277.630000000016,Amazon,Credit Card,High
e85d10a6-3d35-4ba9-96a4-13aac48db12f,2023-07-14,Shopping,Shopping,14.5,debit,21263.130000000016,Amazon,Debit Card,High
8790bdbd-81bf-41c5-990e-621b942e7e36,2023-07-14,Dining,Dining,78.2,debit,21184.930000000015,Restaurant,UPI,High
46b8f51b-1472-48a5-bed9-1b7755a172f3,2023-07-15,Dining,Dining,35.75,debit,21149.180000000015,Restaurant,Credit Card,High
3a3b9df4-aee1-4510-83e6-42343b995e4f,2023-07-15,Transport,Transport,51.85,debit,21097.330000000016,Uber,Credit Card,High
c31b4d10-4818-49cc-b1bc-b435199eb7ff,2023-07-15,Transport,Transport,16.18,debit,21081.150000000016,Uber,Debit Card,High
8b031a38-69a7-46a6-9f61-f5bfe20f258a,2023-07-15,Dining,Dining,48.18,debit,21032.970000000016,Restaurant,Credit Card,High
478b1482-5dfe-4567-a815-44b10e179550,2023-07-16,Groceries,Groceries,96.92,debit,20936.050000000017,SuperMart,Debit Card,High
d97f3847-c7bd-4415-ace1-257a1ac9398b,2023-07-16,Transport,Transport,31.94,debit,20904.11000000002,Uber,UPI,High
03b6dac0-fbc2-4705-b9e9-ef2e238bb99f,2023-07-17,Groceries,Groceries,103.64,debit,20800.47000000002,SuperMart,Debit Card,High
d6947e0d-964e-4bc4-ac5a-f0192a2f7291,2023-07-18,Dining,Dining,38.11,debit,20762.36000000002,Restaurant,Credit Card,High
c2b9df4d-a05b-4d16-88cb-f687220c4a92,2023-07-18,Shopping,Shopping,53.01,debit,20709.35000000002,Amazon,Debit Card,High
c73305fd-6bc5-413f-9e2a-e43a943417b8,2023-07-18,Dining,Dining,42.42,debit,20666.930000000022,Restaurant,UPI,High
ff16e96b-1abb-4392-949f-31c5cd175254,2023-07-19,Rent,Rent,2350.12,debit,18316.810000000023,Landlord,Auto Debit,High
f155549b-ce23-4a5d-aeff-81baf47f5d2a,2023-07-20,Dining,Dining,67.01,debit,18249.800000000025,Restaurant,UPI,High
e24b4a9d-a3f2-4736-8867-acb939e1021c,2023-07-21,Groceries,Groceries,119.46,debit,18130.340000000026,SuperMart,UPI,High
378157cc-203d-4014-be7b-4767a7114fc2,2023-07-22,Dining,Dining,74.86,debit,18055.480000000025,Restaurant,UPI,High
25f871fa-364d-4785-b2d7-46eb662445a2,2023-07-23,Groceries,Groceries,24.74,debit,18030.740000000023,SuperMart,Debit Card,High
049d3c85-e512-458f-848d-65023b3e8076,2023-07-23,Shopping,Shopping,71.8,debit,17958.940000000024,Amazon,Credit Card,High
a468b24c-1129-4c88-8360-2b16e4e187c1,2023-07-23,Shopping,Shopping,17.14,debit,17941.800000000025,Amazon,Credit Card,High
9c1a65d2-4df7-4a0f-9be6-8159457ba78b,2023-07-23,Transport,Transport,39.84,debit,17901.960000000025,Uber,Debit Card,High
1eab36cb-1287-48bb-8c4d-03d22b9e4bd2,2023-07-24,Transport,Transport,28.4,debit,17873.560000000023,Uber,Debit Card,High
2df7dade-6964-490c-8770-3240ee57b77e,2023-07-25,Unexpected Expense,Emergency,4993.0,debit,12880.560000000023,Emergency Vendor,Credit Card,High
5c803f17-2b51-47f2-946c-94212201cc63,2023-07-25,Groceries,Groceries,110.23,debit,12770.330000000024,SuperMart,Debit Card,High
44334bd6-22ba-4ed6-8f74-a272b63f0ec4,2023-07-25,Transport,Transport,13.31,debit,12757.020000000024,Uber,Credit Card,High
1ca716d4-69a2-4196-a5d0-b3cd1eb59e86,2023-07-26,Dining,Dining,80.33,debit,12676.690000000024,Restaurant,Debit Card,High
582d4d92-6665-4c76-b7f9-ce3bf8cbe75f,2023-07-26,Groceries,Groceries,32.14,debit,12644.550000000025,SuperMart,UPI,High
daf7e12b-c7f4-4ee7-82c9-d484258a679c,2023-07-27,Transport,Transport,69.27,debit,12575.280000000024,Uber,UPI,High
51e727cd-cc07-430e-a13b-bf7d15a15ab6,2023-07-29,Dining,Dining,17.79,debit,12557.490000000023,Restaurant,UPI,High
e648f1a4-47f5-413f-8849-51a48b9ffc8e,2023-07-29,Transport,Transport,15.67,debit,12541.820000000023,Uber,UPI,High
bb43ccbd-a14b-45f7-8cfe-1b9b9cfb0955,2023-07-30,Dining,Dining,68.67,debit,12473.150000000023,Restaurant,Credit Card,High
ae4e98b7-3bcb-4f79-aa63-e16e966e457f,2023-07-31,Shopping,Shopping,19.16,debit,12453.990000000023,Amazon,UPI,High
4472c0a2-26a3-4c1e-8469-9b9a8992ee9c,2023-07-31,Insurance,Insurance,325.88,debit,12128.110000000024,Insurance Co.,Auto Debit,High
f410b4b2-856c-4290-b51e-a114883eb145,2023-08-01,Dining,Dining,40.36,debit,12087.750000000024,Restaurant,Debit Card,High
5a19929c-3f69-4208-a8fd-9291f61919e1,2023-08-01,Entertainment,Entertainment,255.79,debit,11831.960000000023,Cinema,Auto Debit,High
4fa92ebf-b766-418e-ba2b-99315219ad4b,2023-08-02,Transport,Transport,60.25,debit,11771.710000000023,Uber,Debit Card,High
0696fc07-c032-48bd-8ab9-a8392fdd37cf,2023-08-02,Transport,Transport,12.23,debit,11759.480000000023,Uber,Credit Card,High
dd9efb64-138f-428f-ab64-580589ce1bf9,2023-08-03,Dining,Dining,13.47,debit,11746.010000000024,Restaurant,UPI,High
71ce8d4d-173a-457a-a08d-ca85f663cb2c,2023-08-03,Transport,Transport,26.58,debit,11719.430000000024,Uber,UPI,High
f8685e29-0df9-4503-8292-3d85ff2f8c59,2023-08-04,Transport,Transport,12.97,debit,11706.460000000025,Uber,UPI,High
2960409e-9873-428f-8e41-347d6f11fb17,2023-08-04,Transport,Transport,18.54,debit,11687.920000000024,Uber,UPI,High
2681054d-18b9-4551-8d78-e56ce4e8a943,2023-08-05,Monthly Salary,Income,6000.0,credit,17687.920000000024,Employer Inc.,Bank Transfer,High
25b386ce-093f-455f-bacd-c39c474f851f,2023-08-06,Transport,Transport,45.81,debit,17642.110000000022,Uber,UPI,High
57b0c8a4-1283-40ce-b95d-417322310cac,2023-08-06,Dining,Dining,50.0,debit,17592.110000000022,Restaurant,Credit Card,High
7b1e69f8-0320-4056-bfe2-00fe8e8b5dbe,2023-08-07,Transport,Transport,57.23,debit,17534.880000000023,Uber,Credit Card,High
058bf095-fad2-400e-be7b-82e71b286895,2023-08-07,Shopping,Shopping,43.32,debit,17491.560000000023,Amazon,Credit Card,High
e5955a5f-1ed5-4f8f-8968-f146acfdddec,2023-08-08,Transport,Transport,38.57,debit,17452.990000000023,Uber,UPI,High
5b0b3321-aedc-402e-8c3d-f83430aeb11f,2023-08-08,Transport,Transport,45.74,debit,17407.250000000022,Uber,Credit Card,High
0c7c42f8-16b5-4bde-a3fd-9e983fc17fa4,2023-08-08,Shopping,Shopping,15.59,debit,17391.66000000002,Amazon,Credit Card,High
18d6c4ff-3bd2-4b1f-9ba1-fb5ce23c5528,2023-08-09,Dining,Dining,63.52,debit,17328.14000000002,Restaurant,Credit Card,High
11d9a756-8935-4fcc-a7d0-dde7f368ce3c,2023-08-09,Dining,Dining,55.97,debit,17272.17000000002,Restaurant,Debit Card,High
dffabcca-f39a-48fd-a500-7ad3769f762b,2023-08-09,Groceries,Groceries,76.75,debit,17195.42000000002,SuperMart,Debit Card,High
05702518-da87-4baa-b27e-7f46c57e4851,2023-08-09,Transport,Transport,61.17,debit,17134.250000000022,Uber,Debit Card,High
b0ae7463-8cdd-4f28-b9a4-1f6c960e28a2,2023-08-09,Dining,Dining,27.61,debit,17106.64000000002,Restaurant,Debit Card,High
15d13378-d2e9-423b-99f7-db246c848361,2023-08-11,Dining,Dining,45.95,debit,17060.69000000002,Restaurant,Credit Card,High
0deaa450-c1d7-4312-9a53-e28003add58e,2023-08-11,Dining,Dining,33.1,debit,17027.590000000022,Restaurant,Debit Card,High
cca3e4c6-6a65-4698-9180-dcc94ed9ba3c,2023-08-12,Healthcare,Healthcare,153.47,debit,16874.12000000002,Pharmacy,Auto Debit,High
cf471d48-ec1d-4d0b-a64a-797415192736,2023-08-13,Groceries,Groceries,89.87,debit,16784.250000000022,SuperMart,Debit Card,High
19e8d868-7ddc-4e70-a42d-ff7b971abdd4,2023-08-13,Shopping,Shopping,23.52,debit,16760.73000000002,Amazon,UPI,High
ec366ea1-a12c-4c65-8992-b0851abc5819,2023-08-13,Freelance Project,Side Income,528.0,credit,17288.73000000002,Client Payment,Bank Transfer,High
304494be-ef70-4139-a7b4-2b3bd16a7cc7,2023-08-14,Dining,Dining,17.32,debit,17271.41000000002,Restaurant,Credit Card,High
2cb0af39-099a-49b6-81eb-0836c4eb67ae,2023-08-14,Subscriptions,Subscriptions,61.39,debit,17210.020000000022,Streaming Service,Auto Debit,High
64455aba-ab66-472a-ae2a-4620ee28ce1c,2023-08-15,Transport,Transport,25.13,debit,17184.89000000002,Uber,UPI,High
8f320d6a-e442-4f72-8f8e-b6645a472ee8,2023-08-15,Dining,Dining,65.85,debit,17119.040000000023,Restaurant,Credit Card,High
71981934-63a0-4d69-9015-2265e03e8863,2023-08-15,Dining,Dining,69.29,debit,17049.750000000022,Restaurant,Debit Card,High
d9bd2a44-b9e6-40a7-9af8-4bfbf44388b9,2023-08-16,Groceries,Groceries,49.5,debit,17000.250000000022,SuperMart,Credit Card,High
e18079fc-e27a-42e2-9f4b-ecbd003e58da,2023-08-16,Dining,Dining,23.78,debit,16976.470000000023,Restaurant,Credit Card,High
0a89fab3-4478-453c-8aaa-dfda01b86068,2023-08-16,Transport,Transport,13.88,debit,16962.590000000022,Uber,UPI,High
1f5b8a27-d795-4bff-9c9d-1adafabf2383,2023-08-16,Groceries,Groceries,112.37,debit,16850.220000000023,SuperMart,Credit Card,High
874009fd-aaac-49bd-a9af-c77f7d1df7e8,2023-08-18,Insurance,Insurance,306.94,debit,16543.280000000024,Insurance Co.,Auto Debit,High
8fc11e50-9616-457b-9017-d493bcee5889,2023-08-18,Groceries,Groceries,75.56,debit,16467.720000000023,SuperMart,UPI,High
ce21a898-9455-4fad-83e2-681f4dafa7c1,2023-08-19,Shopping,Shopping,54.56,debit,16413.16000000002,Amazon,UPI,High
b40fc3b1-9d1d-44ee-8529-cf82b7839c5d,2023-08-19,Shopping,Shopping,35.39,debit,16377.770000000022,Amazon,UPI,High
5e08450d-4b83-465e-a690-4c83abe69d0b,2023-08-19,Dining,Dining,10.7,debit,16367.070000000022,Restaurant,UPI,High
70db000c-4801-4a1d-8e44-f2209ebd8df8,2023-08-20,Dining,Dining,16.85,debit,16350.220000000021,Restaurant,UPI,High
5b90f329-d5c4-4b5a-a466-7c46afc30fa8,2023-08-20,Shopping,Shopping,60.16,debit,16290.060000000021,Amazon,Credit Card,High
70674cc1-38b9-433e-9f2d-3a65b2b44179,2023-08-20,Transport,Transport,23.0,debit,16267.060000000021,Uber,Credit Card,High
e75fd908-681c-43c4-a1e7-71d8b41f7650,2023-08-20,Transport,Transport,29.74,debit,16237.320000000022,Uber,UPI,High
fd494b5d-a022-4dc5-ba40-2b92678fe4c3,2023-08-22,Dining,Dining,38.88,debit,16198.440000000022,Restaurant,Credit Card,High
5722f7a0-1c7a-461c-82e9-bd80b81fd15e,2023-08-22,EMI,EMI,818.51,debit,15379.930000000022,Bank Loan,Auto Debit,High
c11d5e18-efa9-408a-bd73-ffb8395ab7f2,2023-08-22,Groceries,Groceries,64.32,debit,15315.610000000022,SuperMart,UPI,High
aa91bbb7-4834-4e08-a8dd-4950ac7d4a0e,2023-08-23,Shopping,Shopping,80.01,debit,15235.600000000022,Amazon,Debit Card,High
452f7c24-76cd-4bb6-b397-87c03740b4bb,2023-08-23,Transport,Transport,47.88,debit,15187.720000000023,Uber,Credit Card,High
5c6aa00e-a0fe-4e20-88e3-fe718a51dc04,2023-08-24,Groceries,Groceries,107.34,debit,15080.380000000023,SuperMart,UPI,High
583dfd29-cb01-40bc-b6ba-8e646b4b3e5f,2023-08-24,Groceries,Groceries,89.52,debit,14990.860000000022,SuperMart,Credit Card,High
664b6064-bf47-497e-8768-975af6e0c5fc,2023-08-24,Dining,Dining,69.35,debit,14921.510000000022,Restaurant,UPI,High
6392f66c-9341-4bef-ba33-b8c70a074a59,2023-08-25,Transport,Transport,57.03,debit,14864.480000000021,Uber,Credit Card,High
0c162d30-3918-4a00-94cb-42ecc1ee3d05,2023-08-26,Groceries,Groceries,109.28,debit,14755.20000000002,SuperMart,UPI,High
f852ee0c-ed9f-40bb-aa13-a09228eb4672,2023-08-26,Shopping,Shopping,32.24,debit,14722.960000000021,Amazon,Credit Card,High
b1eb0c94-f58e-4fe0-ab06-11034c9b254a,2023-08-26,Groceries,Groceries,52.63,debit,14670.330000000022,SuperMart,Debit Card,High
4248f40d-587a-4b95-b6be-ac83671feaae,2023-08-26,Shopping,Shopping,48.52,debit,14621.810000000021,Amazon,UPI,High
369a7953-3b13-4fc2-8306-216662146ad9,2023-08-27,Utilities,Utilities,255.79,debit,14366.02000000002,City Utilities,Auto Debit,High
f3e2777b-bf01-4301-9378-1abadafa9698,2023-08-27,Shopping,Shopping,51.94,debit,14314.08000000002,Amazon,UPI,High
087a6125-a7ad-47ab-89ba-4ec6cac97378,2023-08-28,Shopping,Shopping,80.86,debit,14233.22000000002,Amazon,UPI,High
3b4066fc-9ee1-4ac5-baa3-0db41b88367f,2023-08-28,Rent,Rent,2046.28,debit,12186.940000000019,Landlord,Auto Debit,High
a6b90271-2544-491b-b2a0-191d15ccb45a,2023-08-28,Dining,Dining,17.24,debit,12169.700000000019,Restaurant,Debit Card,High
ded28634-7463-4687-9bc3-c79df3bbaf9e,2023-08-29,Groceries,Groceries,36.69,debit,12133.010000000018,SuperMart,Credit Card,High
79551ac3-917c-4740-acc0-785eaeb31b46,2023-08-29,Groceries,Groceries,36.3,debit,12096.71000000002,SuperMart,Debit Card,High
309edc7d-d570-4878-a052-7fda9c2a636c,2023-08-30,Shopping,Shopping,29.93,debit,12066.780000000019,Amazon,Debit Card,High
26e034fd-794c-4caa-af74-e64cd55e1ca8,2023-08-30,Shopping,Shopping,42.74,debit,12024.040000000019,Amazon,Debit Card,High
789aa7e8-7aa9-4713-a4d6-5a3bb97e1977,2023-08-31,Transport,Transport,57.52,debit,11966.520000000019,Uber,Credit Card,High
c764677c-c65e-481f-8430-ac9eaf1d2606,2023-08-31,Transport,Transport,59.27,debit,11907.250000000018,Uber,Debit Card,High
cddfe420-335b-4b60-a9c2-fa0349a58efc,2023-08-31,Transport,Transport,21.14,debit,11886.110000000019,Uber,Credit Card,High
e6967de9-5fbc-4f99-a9e9-5d02ef794691,2023-09-03,Rent,Rent,2052.98,debit,9833.13000000002,Landlord,Auto Debit,High
be601ea1-6206-45ba-8c91-10195afb93bc,2023-09-03,Transport,Transport,49.84,debit,9783.290000000019,Uber,Debit Card,High
bf03e273-ac7d-4c6f-9e2f-278021ab4303,2023-09-03,Transport,Transport,41.27,debit,9742.020000000019,Uber,Credit Card,High
34d3c992-3590-4b42-bf3e-dbde8fc97ae0,2023-09-04,Shopping,Shopping,80.71,debit,9661.31000000002,Amazon,UPI,High
1889855c-f0cb-4867-b612-e80c8245b4b6,2023-09-04,Shopping,Shopping,75.13,debit,9586.18000000002,Amazon,UPI,High
3531fc89-1455-4cd6-a5f0-2211e8dc520e,2023-09-04,Healthcare,Healthcare,153.97,debit,9432.210000000021,Pharmacy,Auto Debit,High
e8ca395c-8c07-4cd4-86cb-690a6fc4e7e3,2023-09-04,Groceries,Groceries,115.57,debit,9316.640000000021,SuperMart,Debit Card,High
96af917b-3009-453f-8a61-26e21b572d42,2023-09-05,Monthly Salary,Income,6000.0,credit,15316.640000000021,Employer Inc.,Bank Transfer,High
92188422-b263-4b43-ba7f-5c9c321c3bc1,2023-09-06,Dining,Dining,71.65,debit,15244.990000000022,Restaurant,Debit Card,High
8ca68cf9-1b05-4dca-82bf-519f81623c52,2023-09-06,Shopping,Shopping,55.91,debit,15189.080000000022,Amazon,Credit Card,High
e6901cad-91fe-43ee-81be-94b47a51339e,2023-09-07,Subscriptions,Subscriptions,61.59,debit,15127.490000000022,Streaming Service,Auto Debit,High
8310e924-8b29-4deb-94c0-b6dc585f0d28,2023-09-07,Dining,Dining,44.36,debit,15083.130000000021,Restaurant,Debit Card,High
1732b49e-ebaf-4e84-84e3-4843bbc18431,2023-09-07,Shopping,Shopping,50.01,debit,15033.12000000002,Amazon,UPI,High
eecaaaa6-1c47-4ae0-b58f-d89890e72902,2023-09-07,Shopping,Shopping,54.52,debit,14978.60000000002,Amazon,Debit Card,High
7f6e744e-fb28-4bee-a49b-a9edb93bd094,2023-09-08,Transport,Transport,36.83,debit,14941.77000000002,Uber,Debit Card,High
70209c55-f1a7-4ed8-9905-276604dc3d69,2023-09-08,Dining,Dining,26.91,debit,14914.86000000002,Restaurant,Debit Card,High
0a12fbbf-8c6e-4a17-9094-24bb194c25a4,2023-09-09,Shopping,Shopping,56.11,debit,14858.75000000002,Amazon,Debit Card,High
9a5376ff-4396-4fc2-8764-2956c969b079,2023-09-09,Dining,Dining,35.66,debit,14823.09000000002,Restaurant,Debit Card,High
21967d3e-f93a-4f11-9496-eb0736c8d62f,2023-09-09,Shopping,Shopping,68.06,debit,14755.03000000002,Amazon,Credit Card,High
02181edf-3254-4b78-8eb1-b2b5afa2b6cf,2023-09-10,Transport,Transport,38.47,debit,14716.560000000021,Uber,UPI,High
25bc9690-21d8-4eda-a10b-10c1de4bc0b9,2023-09-10,EMI,EMI,821.19,debit,13895.37000000002,Bank Loan,Auto Debit,High
7f94c84b-a7b0-44b1-8639-3d4227f1bcca,2023-09-11,Dining,Dining,61.85,debit,13833.52000000002,Restaurant,Credit Card,High
79a8cbe8-295f-4a9b-b715-65ad8417f093,2023-09-11,Dining,Dining,60.28,debit,13773.24000000002,Restaurant,Credit Card,High
3fe6ec91-66a5-4429-8e65-11e091fa7de9,2023-09-11,Dining,Dining,68.44,debit,13704.80000000002,Restaurant,Debit Card,High
16131cde-b276-4731-bae7-48c9e7183d15,2023-09-11,Groceries,Groceries,92.14,debit,13612.66000000002,SuperMart,Credit Card,High
b64a4dd1-5fe8-4923-b285-37f2e8f81aab,2023-09-11,Shopping,Shopping,40.33,debit,13572.33000000002,Amazon,Debit Card,High
1f76b460-80ac-4f68-a6eb-9591eb829037,2023-09-12,Shopping,Shopping,52.55,debit,13519.78000000002,Amazon,Debit Card,High
19fec99e-e491-4b6f-8341-f2ac5a906b39,2023-09-12,Groceries,Groceries,108.02,debit,13411.76000000002,SuperMart,UPI,High
cee9d29c-806f-4053-a2f8-311e45a4247e,2023-09-12,Freelance Project,Side Income,1776.0,credit,15187.76000000002,Client Payment,Bank Transfer,High
fc106199-c9d0-4356-a64c-d1ebbc366ddc,2023-09-14,Dining,Dining,69.99,debit,15117.77000000002,Restaurant,UPI,High
32a08b70-b2f1-475e-b583-474ec2c50c33,2023-09-14,Groceries,Groceries,52.61,debit,15065.16000000002,SuperMart,Credit Card,High
c86542df-0de7-46c3-ab46-37f46857877f,2023-09-15,Utilities,Utilities,256.62,debit,14808.540000000019,City Utilities,Auto Debit,High
3eedf2f1-6900-4ad4-b226-a0fb16bdd044,2023-09-16,Dining,Dining,71.84,debit,14736.700000000019,Restaurant,Debit Card,High
f9557a4c-5f3d-40ba-a9cf-abac5684dd78,2023-09-16,Transport,Transport,55.23,debit,14681.47000000002,Uber,UPI,High
77c8a747-7629-4f5d-9443-ae4f6ed4c58e,2023-09-16,Shopping,Shopping,16.56,debit,14664.91000000002,Amazon,Debit Card,High
7188559e-202f-479e-bf23-9ecb0a72a7ed,2023-09-16,Transport,Transport,44.65,debit,14620.26000000002,Uber,Debit Card,High
3c7c99d9-99c6-4202-ba8e-087328cec6df,2023-09-16,Transport,Transport,44.65,debit,14575.61000000002,Uber,UPI,High
e38f24b7-b707-4aad-8e79-157a9f4bbaab,2023-09-17,Entertainment,Entertainment,256.62,debit,14318.99000000002,Cinema,Auto Debit,High
034c6451-2c28-48bc-900b-59b1d3082a04,2023-09-17,Groceries,Groceries,117.5,debit,14201.49000000002,SuperMart,UPI,High
f273d805-e7f9-4b32-8e05-8bfff16013ad,2023-09-17,Transport,Transport,59.22,debit,14142.27000000002,Uber,Credit Card,High
ada18d72-a7c6-4307-8db4-471b771f1a19,2023-09-18,Transport,Transport,16.66,debit,14125.61000000002,Uber,Credit Card,High
e500cedc-e8ce-4834-aa0e-7c8e8555a988,2023-09-18,Shopping,Shopping,53.85,debit,14071.76000000002,Amazon,UPI,High
3dbdc02e-f9c6-4ed6-b5d1-1095e0998ff6,2023-09-19,Dining,Dining,13.49,debit,14058.27000000002,Restaurant,UPI,High
8f6a2849-069f-4774-a757-366ed266f361,2023-09-19,Transport,Transport,38.94,debit,14019.33000000002,Uber,Debit Card,High
78498b81-15fd-4fdc-84d5-305b4846db0a,2023-09-19,Dining,Dining,62.09,debit,13957.24000000002,Restaurant,Debit Card,High
0dcf1827-30be-40dc-8453-1be6873e4f40,2023-09-20,Shopping,Shopping,42.52,debit,13914.72000000002,Amazon,Debit Card,High
6ec79162-f46c-4324-a303-03b57a4cfca8,2023-09-20,Groceries,Groceries,27.02,debit,13887.700000000019,SuperMart,UPI,High
eed9e61d-e077-41c7-b70e-0ba70dd58df3,2023-09-21,Groceries,Groceries,121.74,debit,13765.96000000002,SuperMart,Debit Card,High
f6b594ef-0c78-44ac-8414-265e23da68e9,2023-09-21,Transport,Transport,15.86,debit,13750.100000000019,Uber,UPI,High
532a1f27-4ffe-47a8-9668-d16ca91ecb85,2023-09-22,Dining,Dining,63.49,debit,13686.610000000019,Restaurant,Debit Card,High
e3b73060-865e-4f8e-a1ae-53980a9dd1dc,2023-09-23,Transport,Transport,28.48,debit,13658.13000000002,Uber,Debit Card,High
92d56025-a8d6-4fb8-a9e4-29f87675d764,2023-09-23,Dining,Dining,25.3,debit,13632.83000000002,Restaurant,Debit Card,High
df81955f-37e5-42d7-ba61-a38f4547b536,2023-09-23,Transport,Transport,53.96,debit,13578.87000000002,Uber,Credit Card,High
a405603a-d25d-4ec8-92b1-58aac594df31,2023-09-23,Groceries,Groceries,12.98,debit,13565.890000000021,SuperMart,Credit Card,High
ed09f886-5e2c-40bf-873d-c37d6f3d6ee4,2023-09-23,Shopping,Shopping,66.59,debit,13499.300000000021,Amazon,Debit Card,High
e6e26eb8-0742-47dc-82fb-05d94f2e6af4,2023-09-24,Transport,Transport,21.8,debit,13477.500000000022,Uber,Debit Card,High
d52ad99b-ac76-44f5-9bc0-7ffd2294011a,2023-09-24,Shopping,Shopping,44.62,debit,13432.880000000021,Amazon,UPI,High
cb520f16-398e-4640-9f10-8ebe7106fafd,2023-09-24,Groceries,Groceries,101.74,debit,13331.140000000021,SuperMart,UPI,High
ea0b9730-b0d9-4cad-b1d3-4d12e592bf76,2023-09-24,Shopping,Shopping,62.39,debit,13268.750000000022,Amazon,UPI,High
b78eae2e-666a-4ae5-8c13-d2db002954f4,2023-09-25,Shopping,Shopping,49.48,debit,13219.270000000022,Amazon,UPI,High
da840904-161a-4739-ba58-7657be70a4af,2023-09-25,Transport,Transport,41.89,debit,13177.380000000023,Uber,Credit Card,High
7d3b4e62-d24b-4acb-8934-1cbaf986ed34,2023-09-25,Groceries,Groceries,77.24,debit,13100.140000000023,SuperMart,Debit Card,High
6e7403c6-e4be-4e21-b610-e5be35f67fdc,2023-09-26,Dining,Dining,57.57,debit,13042.570000000023,Restaurant,Debit Card,High
8e50b192-e16b-43b2-a27d-3d9c506e77cd,2023-09-26,Transport,Transport,36.84,debit,13005.730000000023,Uber,Credit Card,High
fe380034-c7e0-4087-a44a-36c3ab211415,2023-09-27,Groceries,Groceries,57.34,debit,12948.390000000023,SuperMart,Debit Card,High
65130f16-4495-4fb1-bbe7-9eb4208664ad,2023-09-27,Dining,Dining,38.99,debit,12909.400000000023,Restaurant,Credit Card,High
970430d1-4011-4440-aa5f-e2d69ade7e14,2023-09-27,Insurance,Insurance,307.95,debit,12601.450000000023,Insurance Co.,Auto Debit,High
3a029725-d333-4fc4-afe3-1c39c4ed5f5b,2023-09-28,Groceries,Groceries,79.43,debit,12522.020000000022,SuperMart,Debit Card,High
4a8466be-9194-4216-a937-0f43c20e15a5,2023-09-29,Groceries,Groceries,15.12,debit,12506.900000000021,SuperMart,Debit Card,High
83ee00b3-cfdb-49bd-bc9b-586181943c1b,2023-09-29,Dining,Dining,62.55,debit,12444.350000000022,Restaurant,UPI,High
7e82b284-a847-43a3-965a-ccf0255ffe78,2023-10-01,Shopping,Shopping,68.36,debit,12375.990000000022,Amazon,Debit Card,High
5f2bcabb-761f-4777-b71c-8656bac73310,2023-10-02,Dining,Dining,64.29,debit,12311.70000000002,Restaurant,Credit Card,High
c99823ed-9bd6-4dda-8442-2e9cced9d2ae,2023-10-02,Groceries,Groceries,39.33,debit,12272.37000000002,SuperMart,Credit Card,High
ce1cbfd0-b021-4e2d-b0d9-ddab21c6bebd,2023-10-02,Transport,Transport,45.76,debit,12226.61000000002,Uber,UPI,High
bb0a3f50-2f9c-4f1e-8f28-ece4a6b64eec,2023-10-03,Transport,Transport,55.24,debit,12171.37000000002,Uber,Credit Card,High
25abe9f2-a147-4128-a6d1-244651022760,2023-10-03,Dining,Dining,47.37,debit,12124.00000000002,Restaurant,Credit Card,High
2bfea0aa-5a07-4619-9c6b-63be1fd1a547,2023-10-03,Healthcare,Healthcare,154.48,debit,11969.52000000002,Pharmacy,Auto Debit,High
